http://fortmyers.craigslist.org/,US,Florida,ft myers / SW florida,,,26.522381,-81.753723
http://gainesville.craigslist.org/,US,Florida,gainesville,,,29.65195,-82.323184
http://cfl.craigslist.org/,US,Florida,heartland florida,,,30.683616,-86.832766
http://jacksonville.craigslist.org/,US,Florida,jacksonville,,,30.33147,-81.656219
http://lakeland.craigslist.org/,US,Florida,lakeland,,,28.04419,-81.947864
http://lakecity.craigslist.org/,US,Florida,north central FL,,,30.501921,-87.265808
http://ocala.craigslist.org/,US,Florida,ocala,,,29.187525,-82.140394
http://okaloosa.craigslist.org/,US,Florida,okaloosa / walton,,,27.29975,-80.254634
http://orlando.craigslist.org/,US,Florida,orlando,,,28.538235,-81.377389
http://panamacity.craigslist.org/,US,Florida,panama city,,,30.15987,-85.660334
http://pensacola.craigslist.org/,US,Florida,pensacola,,,30.420845,-87.217239
http://sarasota.craigslist.org/,US,Florida,sarasota-bradenton,,,27.38682,-82.551682
http://miami.craigslist.org/,US,Florida,south florida,,,26.01845,-80.352509
http://spacecoast.craigslist.org/,US,Florida,space coast,,,27.76102,-83.832764
http://staugustine.craigslist.org/,US,Florida,st augustine,,,29.892128,-81.314255
http://tallahassee.craigslist.org/,US,Florida,tallahassee,,,30.439775,-84.280649
http://tampa.craigslist.org/,US,Florida,tampa bay area,,,27.82007,-81.991798
http://treasure.craigslist.org/,US,Florida,treasure coast,,,27.09397,-80.455559
http://westpalmbeach.craigslist.org/,US,Florida,west palm beach,,,26.714388,-80.052689
http://albanyga.craigslist.org/,US,Georgia,albany ,,,31.58076,-84.156009
http://athensga.craigslist.org/,US,Georgia,athens,,,33.958132,-83.373255
http://atlanta.craigslist.org/,US,Georgia,atlanta,,,33.748315,-84.391109
http://augusta.craigslist.org/,US,Georgia,augusta,,,33.47909,-81.975309
http://brunswick.craigslist.org/,US,Georgia,brunswick,,,31.149765,-81.495564
http://columbusga.craigslist.org/,US,Georgia,columbus ,,,32.462925,-84.987629
http://macon.craigslist.org/,US,Georgia,macon / warner robins,,,32.602415,-83.583654
http://nwga.craigslist.org/,US,Georgia,northwest GA,,,32.678275,-83.22295
http://savannah.craigslist.org/,US,Georgia,savannah / hinesville,,,31.870431,-81.571767
http://statesboro.craigslist.org/,US,Georgia,statesboro,,,32.448915,-81.783334
http://valdosta.craigslist.org/,US,Georgia,valdosta,,,30.834729,-83.280929
http://honolulu.craigslist.org/,US,Hawaii,hawaii,,,20.573655,-157.526855
http://boise.craigslist.org/,US,Idaho,boise,,,43.60698,-116.193409
http://eastidaho.craigslist.org/,US,Idaho,east idaho,,,43.496825,-112.039909
http://lewiston.craigslist.org/,US,Idaho,lewiston / clarkston,,,46.418652,-117.016663
http://twinfalls.craigslist.org/,US,Idaho,twin falls,,,42.556195,-114.469609
http://bn.craigslist.org/,US,Illinois,bloomington-normal,,,40.484051,-88.913467
http://chambana.craigslist.org/,US,Illinois,champaign urbana,,,40.114201,-88.2435
http://chicago.craigslist.org/,US,Illinois,chicago,,,41.88415,-87.632409
http://decatur.craigslist.org/,US,Illinois,decatur,,,39.845845,-88.952459
http://lasalle.craigslist.org/,US,Illinois,la salle co,,,41.32991,-89.094261
http://mattoon.craigslist.org/,US,Illinois,mattoon-charleston,,,39.481548,-88.375847
http://peoria.craigslist.org/,US,Illinois,peoria,,,40.69214,-89.587764
http://rockford.craigslist.org/,US,Illinois,rockford,,,42.2669,-89.078354
http://carbondale.craigslist.org/,US,Illinois,southern illinois,,,37.770241,-89.252808
http://springfieldil.craigslist.org/,US,Illinois,springfield ,,,39.801055,-89.643604
http://quincy.craigslist.org/,US,Illinois,western IL,,,41.810009,-87.898079
http://bloomington.craigslist.org/,US,Indiana,bloomington,,,39.16659,-86.534244
http://evansville.craigslist.org/,US,Indiana,evansville,,,37.976911,-87.564125
http://fortwayne.craigslist.org/,US,Indiana,fort wayne,,,41.08026,-85.138314
http://indianapolis.craigslist.org/,US,Indiana,indianapolis,,,39.76691,-86.149964
http://kokomo.craigslist.org/,US,Indiana,kokomo,,,40.48651,-86.126244
http://tippecanoe.craigslist.org/,US,Indiana,lafayette / west lafayette,,,40.431042,-86.913651
http://muncie.craigslist.org/,US,Indiana,muncie / anderson,,,40.102165,-85.678689
http://richmondin.craigslist.org/,US,Indiana,richmond ,,,39.83011,-84.89033
http://southbend.craigslist.org/,US,Indiana,south bend / michiana,,,41.751575,-86.813079
http://terrehaute.craigslist.org/,US,Indiana,terre haute,,,39.466495,-87.413229
http://ames.craigslist.org/,US,Iowa,ames,,,42.025345,-93.620199
http://cedarrapids.craigslist.org/,US,Iowa,cedar rapids,,,41.976345,-91.673759
http://desmoines.craigslist.org/,US,Iowa,des moines,,,41.58979,-93.615659
http://dubuque.craigslist.org/,US,Iowa,dubuque,,,42.49913,-90.663269
http://fortdodge.craigslist.org/,US,Iowa,fort dodge,,,42.50157,-94.177624
http://iowacity.craigslist.org/,US,Iowa,iowa city,,,41.657825,-91.526534
http://masoncity.craigslist.org/,US,Iowa,mason city,,,43.14665,-93.201039
http://quadcities.craigslist.org/,US,Iowa,quad cities,,,41.419901,-90.493446
http://siouxcity.craigslist.org/,US,Iowa,sioux city,,,42.49981,-96.420944
http://ottumwa.craigslist.org/,US,Iowa,southeast IA,,,41.93825,-93.389889
http://waterloo.craigslist.org/,US,Iowa,waterloo / cedar falls,,,42.528141,-92.445549
http://lawrence.craigslist.org/,US,Kansas,lawrence,,,38.973065,-95.236534
http://ksu.craigslist.org/,US,Kansas,manhattan,,,39.17881,-96.561834
http://nwks.craigslist.org/,US,Kansas,northwest KS,,,37.730129,-97.37249
http://salina.craigslist.org/,US,Kansas,salina,,,38.840545,-97.609704
http://seks.craigslist.org/,US,Kansas,southeast KS,,,37.63998,-97.305603
http://swks.craigslist.org/,US,Kansas,southwest KS,,,37.636379,-97.377068
http://topeka.craigslist.org/,US,Kansas,topeka,,,39.049285,-95.671184
http://wichita.craigslist.org/,US,Kansas,wichita,,,37.68698,-97.335579
http://bgky.craigslist.org/,US,Kentucky,bowling green,,,36.994625,-86.445584
http://eastky.craigslist.org/,US,Kentucky,eastern kentucky,,,37.517441,-82.804863
http://lexington.craigslist.org/,US,Kentucky,lexington,,,38.048595,-84.500319
http://louisville.craigslist.org/,US,Kentucky,louisville,,,38.25486,-85.766404
http://owensboro.craigslist.org/,US,Kentucky,owensboro,,,37.77421,-87.113509
http://westky.craigslist.org/,US,Kentucky,western KY,,,37.822445,-85.69091
http://batonrouge.craigslist.org/,US,Louisiana,baton rouge,,,30.443345,-91.186994
http://cenla.craigslist.org/,US,Louisiana,central louisiana,,,30.55452,-91.036293
http://houma.craigslist.org/,US,Louisiana,houma,,,29.59733,-90.719129
http://lafayette.craigslist.org/,US,Louisiana,lafayette,,,30.220325,-92.017054
http://lakecharles.craigslist.org/,US,Louisiana,lake charles,,,30.224033,-93.220111
http://monroe.craigslist.org/,US,Louisiana,monroe,,,32.50965,-92.119049
http://neworleans.craigslist.org/,US,Louisiana,new orleans,,,29.9537,-90.077749
http://shreveport.craigslist.org/,US,Louisiana,shreveport,,,32.514615,-93.747274
http://maine.craigslist.org/,US,Maine,maine,,,46.817261,-67.927521
http://annapolis.craigslist.org/,US,Maryland,annapolis,,,38.9767,-76.489934
http://baltimore.craigslist.org/,US,Maryland,baltimore,,,39.290585,-76.609264
http://easternshore.craigslist.org/,US,Maryland,eastern shore,,,39.098795,-76.453774
http://frederick.craigslist.org/,US,Maryland,frederick,,,39.415745,-77.412034
http://smd.craigslist.org/,US,Maryland,southern maryland,,,38.401812,-76.798027
http://westmd.craigslist.org/,US,Maryland,western maryland,,,39.458929,-78.476238
http://boston.craigslist.org/,US,Massachusetts,boston,,,42.358635,-71.056699
http://capecod.craigslist.org/,US,Massachusetts,cape cod / islands,,,41.799116,-70.314201
http://southcoast.craigslist.org/,US,Massachusetts,south coast,,,42.062449,-71.718185
http://westernmass.craigslist.org/,US,Massachusetts,western massachusetts,,,42.062449,-71.718185
http://worcester.craigslist.org/,US,Massachusetts,worcester / central MA,,,42.062449,-71.718185
http://annarbor.craigslist.org/,US,Michigan,ann arbor,,,42.281875,-83.748479
http://battlecreek.craigslist.org/,US,Michigan,battle creek,,,42.31617,-85.180224
http://centralmich.craigslist.org/,US,Michigan,central michigan,,,47.403721,-88.200989
http://detroit.craigslist.org/,US,Michigan,detroit metro,,,42.23312,-83.340889
http://flint.craigslist.org/,US,Michigan,flint,,,43.01075,-83.686029
http://grandrapids.craigslist.org/,US,Michigan,grand rapids,,,42.96641,-85.671179
http://holland.craigslist.org/,US,Michigan,holland,,,42.77309,-86.101754
http://jxn.craigslist.org/,US,Michigan,jackson ,,,42.244765,-84.400524
http://kalamazoo.craigslist.org/,US,Michigan,kalamazoo,,,42.292435,-85.601114
http://lansing.craigslist.org/,US,Michigan,lansing,,,42.73194,-84.552249
http://monroemi.craigslist.org/,US,Michigan,monroe ,,,41.916065,-83.397899
http://muskegon.craigslist.org/,US,Michigan,muskegon,,,43.23424,-86.245929
http://nmi.craigslist.org/,US,Michigan,northern michigan,,,42.23303,-84.326749
http://porthuron.craigslist.org/,US,Michigan,port huron,,,42.97583,-82.428449
http://saginaw.craigslist.org/,US,Michigan,saginaw-midland-baycity,,,43.57766,-83.88464
http://swmi.craigslist.org/,US,Michigan,southwest michigan,,,42.125488,-86.429108
http://thumb.craigslist.org/,US,Michigan,the thumb,,,44.94351,-86.41843
http://up.craigslist.org/,US,Michigan,upper peninsula,,,46.28454,-86.937428
http://bemidji.craigslist.org/,US,Minnesota,bemidji,,,47.473145,-94.879649
http://brainerd.craigslist.org/,US,Minnesota,brainerd,,,46.353165,-94.200689
http://duluth.craigslist.org/,US,Minnesota,duluth / superior,,,46.78796,-92.099854
http://mankato.craigslist.org/,US,Minnesota,mankato,,,44.167404,-94.002416
http://minneapolis.craigslist.org/,US,Minnesota,minneapolis / st paul,,,44.879269,-93.1987
http://rmn.craigslist.org/,US,Minnesota,rochester ,,,44.01932,-92.459849
http://marshall.craigslist.org/,US,Minnesota,southwest MN,,,44.913971,-93.301849
http://stcloud.craigslist.org/,US,Minnesota,st cloud,,,45.56586,-94.197519
http://gulfport.craigslist.org/,US,Mississippi,gulfport / biloxi,,,30.413059,-89.072243
http://hattiesburg.craigslist.org/,US,Mississippi,hattiesburg,,,31.327357,-89.290719
http://jackson.craigslist.org/,US,Mississippi,jackson,,,32.29869,-90.180489
http://meridian.craigslist.org/,US,Mississippi,meridian,,,32.365085,-88.703079
http://northmiss.craigslist.org/,US,Mississippi,north mississippi,,,30.381275,-89.044044
http://natchez.craigslist.org/,US,Mississippi,southwest MS,,,32.58507,-89.873745
http://columbiamo.craigslist.org/,US,Missouri,columbia / jeff city,,,38.952171,-92.334152
http://joplin.craigslist.org/,US,Missouri,joplin,,,37.084761,-94.513469
http://kansascity.craigslist.org/,US,Missouri,kansas city,,,39.10296,-94.583062
http://kirksville.craigslist.org/,US,Missouri,kirksville,,,40.19426,-92.571994
http://loz.craigslist.org/,US,Missouri,lake of the ozarks,,,38.230934,-92.705837
http://semo.craigslist.org/,US,Missouri,southeast missouri,,,37.151131,-93.248688
